,url,SalePrice,Address,Neighborhood,Type,YearBlt,LotSize,int_lot,bedrooms,bathrooms,full_brs,1/2_brs,kitchen_level,kitchen_area,kitchen_misc,family_desc,family_level,family_area,famly_misc,dining_desc,dining_level,dining_area,dining_misc,living_desc,living_level,basement_area,basement_qual,flooring_desc,heat_desc,cooling_desc,appliances,interior_desc,interior_door,Total_spaces,Parking_features,Garage_spaces,Covered_spaces,Lot_size2,Lot_features,Property_levels,patio/porch_feature,Zoning,Structure_style,Property_SubType,Construction_material,Foundation,Property_condition,New_construction
663,https://www.zillow.com/homedetails/175-De-Windt-Rd-Winnetka-IL-60093/3362711_zpid/,"2,195,000","175 De Windt Rd,"," Winnetka, IL 60093",Single Family Residence,No Data,0.55 Acres,--, 5, 6, 5, 1, Main, 312 ," Eating Area-Table Space, Island"," Windows(Blinds,Curtains/Drapes),Flooring(Hardwood)", Main, 270 ,," Windows(Blinds),Flooring(Hardwood)", Main, 285 , Separate, Flooring(Hardwood), Main,," None,Crawl", Hardwood," Natural Gas, Forced Air, Zoned"," Central Air, Zoned"," Double Oven, Range, Microwave, Dishwasher, Refrigerator, Bar Fridge, Freezer, Disposal, Humidifier"," Wet Bar, Walk-In Closet(s), Coffered Ceiling(s), Special Millwork",, 2, Garage - Attached,, 2, 0.55 Acres, Landscaped, 3 Stories, Patio,, Tudor, Single Family Residence," Brick, Stucco", Concrete Perimeter,, No
664,https://www.zillow.com/homedetails/2651-W-Cortez-St-Chicago-IL-60622/2070209181_zpid/,"499,900","2651 W Cortez St,"," Chicago, IL 60622",Multi Family,1890,,--, 5, 2, 2,,,,,,,,,,,,,,,," Full,Unfinished",," Natural Gas, Forced Air, 2+ Sep Heating Systems",,,,, 2, Off Alley,,," 3,049 sqft",,, Patio, MULTI,, Multi Family,, Concrete Perimeter,, No
665,https://www.zillow.com/homedetails/3351-S-Archer-Ave-UNIT-8-Chicago-IL-60608/80857974_zpid/,"369,000","3351 S Archer Ave UNIT 8,"," Chicago, IL 60608",Townhouse,2005,No Data,--, 3, 3, 2, 1, Second, 120 ,, Windows(None),,,, Flooring(Hardwood), Second, 192 ,, Flooring(Hardwood), Main,," Full,Finished",," Natural Gas, Forced Air", Central Air,,,, 2, Garage - Attached,, 2,,,,,,, Townhouse, Brick,,, No
666,https://www.zillow.com/homedetails/1160-S-Michigan-Ave-APT-1106-Chicago-IL-60605/89955445_zpid/,"269,000","1160 S Michigan Ave APT 1106,"," Chicago, IL 60605",Condominium,2007,,800, 1, 1, 1,, Main, 88 ," Eating Area-Breakfast Bar, Galley",,,,, Flooring(Hardwood), Main, 196 , Combined w/ LivRm, Flooring(Hardwood), Main,, None, Hardwood," Natural Gas, Forced Air", Central Air," Range, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Disposal, Stainless Steel Appliance(s)", Storage,, 1, Garage - Attached,, 1,,,, Roof Deck,,, Condominium, Brick,,, No
667,https://www.zillow.com/homedetails/7059-S-Wolcott-Ave-Chicago-IL-60636/3996982_zpid/,"120,000","7059 S Wolcott Ave,"," Chicago, IL 60636",Single Family Residence,1962,"3,092 sqft","1,800", 3, 1, 1,, Main, 135 ,,, Basement, 240 ,,, Main, 160 , Combined w/ LivRm," Windows(Double Pane Windows),Flooring(Hardwood)", Main, 900 ," Full,Unfinished",, Natural Gas, Central Air,,,, 2, Garage,, 2," 3,092 sqft",, One,,, Ranch, Single Family Residence, Brick,,, No
668,https://www.zillow.com/homedetails/7059-S-Wolcott-Ave-Chicago-IL-60636/3996982_zpid/,"120,000","7059 S Wolcott Ave,"," Chicago, IL 60636",Single Family Residence,1962,"3,092 sqft","1,800", 3, 1, 1,, Main, 135 ,,, Basement, 240 ,,, Main, 160 , Combined w/ LivRm," Windows(Double Pane Windows),Flooring(Hardwood)", Main, 900 ," Full,Unfinished",, Natural Gas, Central Air,,,, 2, Garage,, 2," 3,092 sqft",, One,,, Ranch, Single Family Residence, Brick,,, No
669,https://www.zillow.com/homedetails/1960-N-Lincoln-Park-West-Ave-801-Chicago-IL-60614/2092148612_zpid/,"220,000","1960 N Lincoln Park West Ave #801,"," Chicago, IL 60614",Condominium,1972,,750, 1, 1, 1,, Main, 88 ,,,,,,, Main, 221 , Combined w/ LivRm, Flooring(Wood Laminate), Main,, None, Wood Laminate Floors, Radiant, 1 (Window/Wall Unit)," Range, Dishwasher, Refrigerator",,,, Garage - Attached,,,,,,,,, Condominium, Concrete,,, No
670,https://www.zillow.com/homedetails/8146-W-Addison-St-Chicago-IL-60634/3595940_zpid/,"349,900","8146 W Addison St,"," Chicago, IL 60634",Single Family Residence,1954,"4,125 sqft","1,200", 4, 2, 2,, Main, 132 , Eating Area-Table Space," Windows(Blinds),Flooring(Carpet)", Basement, 325 ,, Flooring(Ceramic Tile), Main, 216 , Kitchen/Dining Combo, Flooring(Hardwood), Main, 1200 ," Full,Walkout,Finished",," Natural Gas, Forced Air", Central Air," Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer",,, 2, Garage,, 2," 4,125 sqft",, One, Deck,,, Single Family Residence, Brick,,, No
671,https://www.zillow.com/homedetails/4850-S-Lake-Park-Ave-APT-804-Chicago-IL-60615/2088811267_zpid/,"30,000","4850 S Lake Park Ave APT 804,"," Chicago, IL 60615",Condominium,1967,,850, 1, 1, 1,, Main, 96 ,,,,,," Windows(Blinds),Flooring(Wood Laminate)", Main, 204 , Separate," Windows(Blinds),Flooring(Wood Laminate)", Main,, None,, Forced Air, Central Air,,,,, ,,,,,,,,, Condominium," Glass, Concrete",,, No
672,https://www.zillow.com/homedetails/8146-W-Addison-St-Chicago-IL-60634/3595940_zpid/,"349,900","8146 W Addison St,"," Chicago, IL 60634",Single Family Residence,1954,"4,125 sqft","1,200", 4, 2, 2,, Main, 132 , Eating Area-Table Space," Windows(Blinds),Flooring(Carpet)", Basement, 325 ,, Flooring(Ceramic Tile), Main, 216 , Kitchen/Dining Combo, Flooring(Hardwood), Main, 1200 ," Full,Walkout,Finished",," Natural Gas, Forced Air", Central Air," Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer",,, 2, Garage,, 2," 4,125 sqft",, One, Deck,,, Single Family Residence, Brick,,, No
673,https://www.zillow.com/homedetails/3545-N-Natoma-Ave-Chicago-IL-60634/3657586_zpid/,"500,000","3545 N Natoma Ave,"," Chicago, IL 60634",Single Family Residence,1918,"9,888 sqft","2,200", 4, 3, 3,, Main, 153 ," Eating Area-Breakfast Bar, Pantry-Walk-in"," Windows(All),Flooring(Hardwood)", Main, 180 ,," Windows(None),Flooring(Hardwood)", Main, 324 , Separate," Windows(All),Flooring(Hardwood)", Main,," Full,Unfinished", Hardwood," Natural Gas, Forced Air", Central Air," Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, Stainless Steel Appliance(s)"," Vaulted/Cathedral Ceilings, 1st Floor Bedroom, 1st Floor Full Bath, Walk-In Closet(s)",, 6, Garage,, 4," 9,888 sqft",, Two, Deck,,, Single Family Residence," Vinyl Siding, Frame",,, No
674,https://www.zillow.com/homedetails/2139-S-Millard-Ave-Chicago-IL-60623/2136235158_zpid/,"69,900","2139 S Millard Ave,"," Chicago, IL 60623",Multi Family,1894,,--, 4, 2, 2,,,,,,,,,,,,,,,," None,Slab",, None,,,,, 2, Off Alley,,,,,,,,, Multi Family,,,, No
675,https://www.zillow.com/homedetails/2139-S-Millard-Ave-Chicago-IL-60623/2136235158_zpid/,"69,900","2139 S Millard Ave,"," Chicago, IL 60623",Multi Family,1894,,--, 4, 2, 2,,,,,,,,,,,,,,,," None,Slab",, None,,,,, 2, Off Alley,,,,,,,,, Multi Family,,,, No
676,https://www.zillow.com/homedetails/2139-S-Millard-Ave-Chicago-IL-60623/2136235158_zpid/,"69,900","2139 S Millard Ave,"," Chicago, IL 60623",Multi Family,1894,,--, 4, 2, 2,,,,,,,,,,,,,,,," None,Slab",, None,,,,, 2, Off Alley,,,,,,,,, Multi Family,,,, No
677,https://www.zillow.com/homedetails/5549-W-Higgins-Ave-APT-2B-Chicago-IL-60630/2088423773_zpid/,"139,900","5549 W Higgins Ave APT 2B,"," Chicago, IL 60630",Condominium,1966,,650, 1, 1, 1,, Second, 121 ," Eating Area-Breakfast Bar, Eating Area-Table Space",,,,, Flooring(Hardwood), Second, 216 , Combined w/ LivRm, Flooring(Hardwood), Second,, None, Hardwood," Natural Gas, Baseboard", 1 (Window/Wall Unit)," Range, Microwave, Dishwasher, Refrigerator, Disposal", Storage,, 1, Assigned,,,,,,,,, Condominium, Brick, Concrete Perimeter,, No
678,https://www.zillow.com/homedetails/5549-W-Higgins-Ave-APT-2B-Chicago-IL-60630/2088423773_zpid/,"139,900","5549 W Higgins Ave APT 2B,"," Chicago, IL 60630",Condominium,1966,,650, 1, 1, 1,, Second, 121 ," Eating Area-Breakfast Bar, Eating Area-Table Space",,,,, Flooring(Hardwood), Second, 216 , Combined w/ LivRm, Flooring(Hardwood), Second,, None, Hardwood," Natural Gas, Baseboard", 1 (Window/Wall Unit)," Range, Microwave, Dishwasher, Refrigerator, Disposal", Storage,, 1, Assigned,,,,,,,,, Condominium, Brick, Concrete Perimeter,, No
679,https://www.zillow.com/homedetails/5549-W-Higgins-Ave-APT-2B-Chicago-IL-60630/2088423773_zpid/,"139,900","5549 W Higgins Ave APT 2B,"," Chicago, IL 60630",Condominium,1966,,650, 1, 1, 1,, Second, 121 ," Eating Area-Breakfast Bar, Eating Area-Table Space",,,,, Flooring(Hardwood), Second, 216 , Combined w/ LivRm, Flooring(Hardwood), Second,, None, Hardwood," Natural Gas, Baseboard", 1 (Window/Wall Unit)," Range, Microwave, Dishwasher, Refrigerator, Disposal", Storage,, 1, Assigned,,,,,,,,, Condominium, Brick, Concrete Perimeter,, No
680,https://www.zillow.com/homedetails/2203-W-Highland-Ave-APT-3E-Chicago-IL-60659/70459515_zpid/,"97,000","2203 W Highland Ave APT 3E,"," Chicago, IL 60659",Condominium,1956,,800, 1, 1, 1,, Main, 168 ,,,,,, Flooring(Hardwood), Main, 224 , Separate, Flooring(Hardwood), Main,, None,," Natural Gas, Steam", 2 (Window/Wall Unit)," Range, Dishwasher, Refrigerator",,, 1, ,,,,,,,,, Condominium, Brick,,, No
681,https://www.zillow.com/homedetails/4444-N-Beacon-St-APT-2-Chicago-IL-60640/80817109_zpid/,"274,999","4444 N Beacon St APT 2,"," Chicago, IL 60640",Condominium,1908,,"1,200", 2, 1, 1,, Main, 60 ,,,,,,, Main, 210 ,,, Main,, None,," Natural Gas, Electric", Central Air,,,,, ,,,,,,,,, Condominium, Brick,,, No
682,https://www.zillow.com/homedetails/2957-N-Avers-Ave-Chicago-IL-60618/2074142084_zpid/,"1,350,000","2957 N Avers Ave,"," Chicago, IL 60618",Multi Family,1904,,--, 8, 4, 4,,,,,,,,,,,,,,,," Full,Unfinished",, Electric,,,,, 2, Garage,, 2," 3,484 sqft",,,,, A-Frame, Multi Family,,,, No
683,https://www.zillow.com/homedetails/5400-Carriageway-Dr-APT-113-Rolling-Meadows-IL-60008/2089725699_zpid/,"109,900","5400 Carriageway Dr APT 113,"," Rolling Meadows, IL 60008",Condominium,1972,,850, 1, 1, 1,, Main, 90 , Eating Area-Table Space,,,,,, Main, 280 ,, Flooring(Carpet), Main,, None,, Natural Gas, Central Air,,,, 2, Garage - Attached,, 1,," Wooded, Backs to Trees/Woods",,,,, Condominium, Brick,,, No
684,https://www.zillow.com/homedetails/4208-N-Keystone-Ave-APT-3E-Chicago-IL-60641/3647596_zpid/,"139,000","4208 N Keystone Ave APT 3E,"," Chicago, IL 60641",Condominium,1979,,900, 1, 1, 1,, Third, 90 ,,,,,," Windows(None),Flooring(Ceramic Tile)", Third, 252 ,," Windows(Curtains/Drapes),Flooring(Carpet)", Third,, None,, Electric, Central Air,, Storage,, 1, Assigned,,,,,,,,, Condominium, Brick, Concrete Perimeter,, No
685,https://www.zillow.com/homedetails/5400-Carriageway-Dr-APT-113-Rolling-Meadows-IL-60008/2089725699_zpid/,"109,900","5400 Carriageway Dr APT 113,"," Rolling Meadows, IL 60008",Condominium,1972,,850, 1, 1, 1,, Main, 90 , Eating Area-Table Space,,,,,, Main, 280 ,, Flooring(Carpet), Main,, None,, Natural Gas, Central Air,,,, 2, Garage - Attached,, 1,," Wooded, Backs to Trees/Woods",,,,, Condominium, Brick,,, No
686,https://www.zillow.com/homedetails/6417-S-Eberhart-Ave-Chicago-IL-60637/2106989855_zpid/,"249,000","6417 S Eberhart Ave,"," Chicago, IL 60637",Multi Family,1897,,--, 8, 3, 3,,,,,,,,,,,,,,,," Full,Partially Finished",, Natural Gas,,,,,, ,,," 3,049 sqft",,,, MULTI, Greystone, Multi Family,,,, No
687,https://www.zillow.com/homedetails/6417-S-Eberhart-Ave-Chicago-IL-60637/2106989855_zpid/,"249,000","6417 S Eberhart Ave,"," Chicago, IL 60637",Multi Family,1897,,--, 8, 3, 3,,,,,,,,,,,,,,,," Full,Partially Finished",, Natural Gas,,,,,, ,,," 3,049 sqft",,,, MULTI, Greystone, Multi Family,,,, No
688,https://www.zillow.com/homedetails/3711-N-Albany-Ave-Chicago-IL-60618/2070419539_zpid/,"595,000","3711 N Albany Ave,"," Chicago, IL 60618",Multi Family,1928,,--, 4, 3, 2, 1,,,,,,,,,,,,,,," Full,Unfinished",," Natural Gas, Electric",,,,, 2, Garage,, 2," 3,920 sqft",,,,,, Multi Family,,,, No
689,https://www.zillow.com/homedetails/5536-W-Adams-St-Chicago-IL-60644/3812406_zpid/,"228,900","5536 W Adams St,"," Chicago, IL 60644",Single Family Residence,No Data,"2,352 sqft","1,450", 3, 2, 2,, Main, 140 ,, Flooring(Marble), Basement, 195 ,,, Main, 168 ,,, Main,," Full,Finished",," Natural Gas, Forced Air", Central Air," Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer",,, 2, Garage,, 2," 2,352 sqft",, Two, Deck,, Other, Single Family Residence, Vinyl Siding, Concrete Perimeter,, No
690,https://www.zillow.com/homedetails/5536-W-Adams-St-Chicago-IL-60644/3812406_zpid/,"228,900","5536 W Adams St,"," Chicago, IL 60644",Single Family Residence,No Data,"2,352 sqft","1,450", 3, 2, 2,, Main, 140 ,, Flooring(Marble), Basement, 195 ,,, Main, 168 ,,, Main,," Full,Finished",," Natural Gas, Forced Air", Central Air," Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer",,, 2, Garage,, 2," 2,352 sqft",, Two, Deck,, Other, Single Family Residence, Vinyl Siding, Concrete Perimeter,, No
691,https://www.zillow.com/homedetails/1875-Old-Willow-Rd-UNIT-124-Winnetka-IL-60093/62005719_zpid/,"539,000","1875 Old Willow Rd UNIT 124,"," Winnetka, IL 60093",Condominium,1999,,"2,252", 2, 3, 2, 1, Second, 196 ," Eating Area-Table Space, Island, Pantry-Closet",,,,," Windows(Blinds),Flooring(Other)", Second, 468 , Combined w/ LivRm," Windows(Blinds),Flooring(Other)", Second,, None,," Natural Gas, Forced Air", Central Air," Double Oven, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Cooktop, Built-In Oven, Humidifier"," 1st Floor Bedroom, 1st Floor Full Bath, Storage",, 2, Garage - Attached,, 2,, Common Grounds,,,,, Condominium," Brick, Limestone", Concrete Perimeter,, No
692,https://www.zillow.com/homedetails/100-E-Station-St-APT-204-Barrington-IL-60010/87717633_zpid/,"365,000","100 E Station St APT 204,"," Barrington, IL 60010",Condominium,2006,,"1,719", 2, 3, 2, 1, Main, 198 ," Eating Area-Breakfast Bar, Pantry-Closet, Granite Counters, Updated Kitchen",,,,,,, 540 , Combined w/ LivRm," Windows(Bay Window(s),Blinds),Flooring(Hardwood)", Main,, None," Hardwood, Some Carpeting, Some Wood Floors", Electric, Central Air," Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, Wine Refrigerator, Range Hood"," Elevator, 1st Floor Bedroom, 1st Floor Full Bath, Built-in Features, Walk-In Closet(s), Bookcases, 9' Ceilings, Open Floorplan, Dining Combo, Granite Counters",, 2, Garage - Attached,, 2,, Streetlights,,,,, Condominium, Brick,,, No
693,https://www.zillow.com/homedetails/4960-N-Western-Ave-APT-3N-Chicago-IL-60625/99345977_zpid/,"424,900","4960 N Western Ave APT 3N,"," Chicago, IL 60625",Condominium,2007,,"1,500", 2, 2, 2,, Third, 136 ,,,,,, Flooring(Hardwood), Third, 460 , Combined w/ LivRm, Flooring(Hardwood), Third,, None, Hardwood, Forced Air, Central Air," Double Oven, Range, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Disposal, Stainless Steel Appliance(s)",,, 1, Garage,, 1,,,,,,, Condominium, Brick,,, No
694,https://www.zillow.com/homedetails/1923-Big-Oak-Ln-Northbrook-IL-60062/3335957_zpid/,"410,000","1923 Big Oak Ln,"," Northbrook, IL 60062",Single Family Residence,1957,"8,154 sqft","1,141", 3, 2, 2,, Main, 108 , Eating Area-Table Space,,,,," Windows(Blinds),Flooring(Hardwood)", Main, 180 , Combined w/ LivRm," Windows(Blinds),Flooring(Hardwood)", Main,," Full,Unfinished", Hardwood," Natural Gas, Forced Air", Central Air," Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer", 1st Floor Bedroom,, 3, Garage - Attached,, 3," 8,154 sqft",, One,,, Ranch, Single Family Residence," Vinyl Siding, Brick",,, No
695,https://www.zillow.com/homedetails/4960-N-Western-Ave-APT-3N-Chicago-IL-60625/99345977_zpid/,"424,900","4960 N Western Ave APT 3N,"," Chicago, IL 60625",Condominium,2007,,"1,500", 2, 2, 2,, Third, 136 ,,,,,, Flooring(Hardwood), Third, 460 , Combined w/ LivRm, Flooring(Hardwood), Third,, None, Hardwood, Forced Air, Central Air," Double Oven, Range, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Disposal, Stainless Steel Appliance(s)",,, 1, Garage,, 1,,,,,,, Condominium, Brick,,, No
696,https://www.zillow.com/homedetails/2548-N-Rutherford-Ave-Elmwood-Park-IL-60707/3679978_zpid/,"325,000","2548 N Rutherford Ave,"," Elmwood Park, IL 60707",Single Family Residence,1927,"3,789 sqft","2,155", 4, 3, 2, 1, Main, 192 , Eating Area-Table Space,,,,,, Main, 336 , Combined w/ LivRm, Flooring(Carpet), Main, 1177 ," Full,Partially Finished",," Natural Gas, Steam, Baseboard, Radiators", 3+ (Window/Wall Unit)," Range, Dishwasher, Refrigerator, Bar Fridge, Washer, Dryer, Multiple Water Heaters"," 1st Floor Bedroom, In-Law Floorplan, 1st Floor Full Bath",, 2, Garage,, 2," 3,789 sqft",, One and One Half, Screened Patio,, Bungalow, Single Family Residence, Brick,,, No
697,https://www.zillow.com/homedetails/18520-Baker-Ave-Country-Club-Hills-IL-60478/4297496_zpid/,"179,900","18520 Baker Ave,"," Country Club Hills, IL 60478",Single Family Residence,1958,0.46 Acres,"1,100", 3, 2, 2,, Main, 120 ," Eating Area-Breakfast Bar, Eating Area-Table Space",,,,,, Main, 266 , Combined w/ LivRm,, Main,, None,," Natural Gas, Forced Air", Central Air," Range, Microwave, Dishwasher, Refrigerator, Stainless Steel Appliance(s)"," 1st Floor Bedroom, 1st Floor Full Bath",, 5, Garage,, 1, 0.46 Acres,, One,,, Ranch, Single Family Residence," Aluminum Siding, Brick",,, No
698,https://www.zillow.com/homedetails/6007-N-Sheridan-Rd-APT-22B-Chicago-IL-60660/3692355_zpid/,"298,800","6007 N Sheridan Rd APT 22B,"," Chicago, IL 60660",Condominium,1969,,"1,700", 2, 2, 2,, Main, 132 , Eating Area-Table Space,,,,, Flooring(Hardwood), Main, 399 ," Combined w/ LivRm, L-shaped", Flooring(Hardwood), Main,, None,," Electric, Baseboard", Central Air," Range, Microwave, Dishwasher, Refrigerator",,,, Garage - Attached,,,,,,,,, Condominium, Concrete,,, No
699,https://www.zillow.com/homedetails/18520-Baker-Ave-Country-Club-Hills-IL-60478/4297496_zpid/,"179,900","18520 Baker Ave,"," Country Club Hills, IL 60478",Single Family Residence,1958,0.46 Acres,"1,100", 3, 2, 2,, Main, 120 ," Eating Area-Breakfast Bar, Eating Area-Table Space",,,,,, Main, 266 , Combined w/ LivRm,, Main,, None,," Natural Gas, Forced Air", Central Air," Range, Microwave, Dishwasher, Refrigerator, Stainless Steel Appliance(s)"," 1st Floor Bedroom, 1st Floor Full Bath",, 5, Garage,, 1, 0.46 Acres,, One,,, Ranch, Single Family Residence," Aluminum Siding, Brick",,, No
700,https://www.zillow.com/homedetails/18520-Baker-Ave-Country-Club-Hills-IL-60478/4297496_zpid/,"179,900","18520 Baker Ave,"," Country Club Hills, IL 60478",Single Family Residence,1958,0.46 Acres,"1,100", 3, 2, 2,, Main, 120 ," Eating Area-Breakfast Bar, Eating Area-Table Space",,,,,, Main, 266 , Combined w/ LivRm,, Main,, None,," Natural Gas, Forced Air", Central Air," Range, Microwave, Dishwasher, Refrigerator, Stainless Steel Appliance(s)"," 1st Floor Bedroom, 1st Floor Full Bath",, 5, Garage,, 1, 0.46 Acres,, One,,, Ranch, Single Family Residence," Aluminum Siding, Brick",,, No
701,https://www.zillow.com/homedetails/18520-Baker-Ave-Country-Club-Hills-IL-60478/4297496_zpid/,"179,900","18520 Baker Ave,"," Country Club Hills, IL 60478",Single Family Residence,1958,0.46 Acres,"1,100", 3, 2, 2,, Main, 120 ," Eating Area-Breakfast Bar, Eating Area-Table Space",,,,,, Main, 266 , Combined w/ LivRm,, Main,, None,," Natural Gas, Forced Air", Central Air," Range, Microwave, Dishwasher, Refrigerator, Stainless Steel Appliance(s)"," 1st Floor Bedroom, 1st Floor Full Bath",, 5, Garage,, 1, 0.46 Acres,, One,,, Ranch, Single Family Residence," Aluminum Siding, Brick",,, No
702,https://www.zillow.com/homedetails/11140-S-Ridgeland-Ave-APT-3C-Worth-IL-60482/87710783_zpid/,"120,000","11140 S Ridgeland Ave APT 3C,"," Worth, IL 60482",Condominium,1965,,"1,000", 2, 1, 1,, Main, 144 ,,,,,, Flooring(Ceramic Tile), Main, 216 ,, Flooring(Carpet), Main,, None," Some Carpeting, Some Wall-To-Wall Cp", Natural Gas, 1 (Window/Wall Unit),," Storage, Dining Combo",, 1, Assigned,,,,,,,,, Condominium, Brick Veneer,,, No
703,https://www.zillow.com/homedetails/819-Forest-Ave-Oak-Park-IL-60302/3801840_zpid/,"640,000","819 Forest Ave,"," Oak Park, IL 60302",Single Family Residence,1922,"7,483 sqft",--, 4, 3, 3,, Main, 154 ," Eating Area-Breakfast Bar, Island, Updated Kitchen", Flooring(Hardwood), Main, 108 ,, Flooring(Hardwood), Main, 209 , Separate, Flooring(Hardwood), Main,," Full,English,Finished", Hardwood," Natural Gas, Forced Air", Central Air," Range, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Stainless Steel Appliance(s)"," 1st Floor Bedroom, 1st Floor Full Bath",, 2, Garage,, 2," 7,483 sqft",, One and One Half," Deck, Porch",,, Single Family Residence, Stucco,,, No
704,https://www.zillow.com/homedetails/819-Forest-Ave-Oak-Park-IL-60302/3801840_zpid/,"640,000","819 Forest Ave,"," Oak Park, IL 60302",Single Family Residence,1922,"7,483 sqft",--, 4, 3, 3,, Main, 154 ," Eating Area-Breakfast Bar, Island, Updated Kitchen", Flooring(Hardwood), Main, 108 ,, Flooring(Hardwood), Main, 209 , Separate, Flooring(Hardwood), Main,," Full,English,Finished", Hardwood," Natural Gas, Forced Air", Central Air," Range, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Stainless Steel Appliance(s)"," 1st Floor Bedroom, 1st Floor Full Bath",, 2, Garage,, 2," 7,483 sqft",, One and One Half," Deck, Porch",,, Single Family Residence, Stucco,,, No
705,https://www.zillow.com/homedetails/4010-150th-St-APT-11-Midlothian-IL-60445/4214798_zpid/,"114,900","4010 150th St APT 11,"," Midlothian, IL 60445",Condominium,1983,,--, 2, 2, 2,, Main, 72 , Galley,,,,," Windows(None),Flooring(Carpet)", Main, 208 , Separate," Windows(All),Flooring(Carpet)", Main,," None,Slab",," Electric, Forced Air", Central Air," Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer", Flexicore,, 2, Assigned,,,, Wooded,,,,, Condominium, Brick, Concrete Perimeter,, No
706,https://www.zillow.com/homedetails/4010-150th-St-APT-11-Midlothian-IL-60445/4214798_zpid/,"114,900","4010 150th St APT 11,"," Midlothian, IL 60445",Condominium,1983,,--, 2, 2, 2,, Main, 72 , Galley,,,,," Windows(None),Flooring(Carpet)", Main, 208 , Separate," Windows(All),Flooring(Carpet)", Main,," None,Slab",," Electric, Forced Air", Central Air," Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer", Flexicore,, 2, Assigned,,,, Wooded,,,,, Condominium, Brick, Concrete Perimeter,, No
707,https://www.zillow.com/homedetails/915-Highland-Ave-Oak-Park-IL-60304/3814187_zpid/,"389,000","915 Highland Ave,"," Oak Park, IL 60304",Single Family Residence,1923,"3,781 sqft","1,600", 3, 2, 1, 1, Main, 99 ,,, Main, 294 ,, Flooring(Hardwood), Main, 154 , Separate,, Main,," Partial,Partially Finished", Hardwood," Natural Gas, Forced Air", Central Air," Range, Refrigerator, Washer, Dryer", Separate Dining Room,, 2, Garage,, 2," 3,781 sqft",, Two,,, American 4-Sq., Single Family Residence, Stucco,,, No
708,https://www.zillow.com/homedetails/915-Highland-Ave-Oak-Park-IL-60304/3814187_zpid/,"389,000","915 Highland Ave,"," Oak Park, IL 60304",Single Family Residence,1923,"3,781 sqft","1,600", 3, 2, 1, 1, Main, 99 ,,, Main, 294 ,, Flooring(Hardwood), Main, 154 , Separate,, Main,," Partial,Partially Finished", Hardwood," Natural Gas, Forced Air", Central Air," Range, Refrigerator, Washer, Dryer", Separate Dining Room,, 2, Garage,, 2," 3,781 sqft",, Two,,, American 4-Sq., Single Family Residence, Stucco,,, No
709,https://www.zillow.com/homedetails/1215-Kenilworth-Ave-Berwyn-IL-60402/3818171_zpid/,"359,900","1215 Kenilworth Ave,"," Berwyn, IL 60402",Single Family Residence,1951,"5,227 sqft","1,186", 3, 3, 3,, Main, 110 ,,, Basement, 198 ,,, Main, 221 , Combined w/ LivRm,, Main,," Full,Finished",," Natural Gas, Forced Air", Central Air,,,,, Garage,,," 5,227 sqft",, One and One Half,,,, Single Family Residence, Brick,,, No
710,https://www.zillow.com/homedetails/1420-Hartmann-Dr-Schaumburg-IL-60193/3433749_zpid/,"379,000","1420 Hartmann Dr,"," Schaumburg, IL 60193",Single Family Residence,1967,0.28 Acres,"1,300", 4, 2, 2,, Main, 100 ,,,,,,, Main, 144 ,,, Main,," Partial,Finished",," Forced Air, Baseboard", Central Air,,,, 1, ,,, 0.28 Acres,, Split Level,,,, Single Family Residence, Other,,, No
711,https://www.zillow.com/homedetails/8845-La-Crosse-Ave-303-Skokie-IL-60077/80840081_zpid/,"109,900","8845 La Crosse Ave #303,"," Skokie, IL 60077",Condominium,1970,,750, 1, 1, 1,, Main, 143 , Eating Area-Table Space,,,,,, Second, 204 ,, Flooring(Hardwood), Main,, None, Hardwood," Electric, Steam, Baseboard", 1 (Window/Wall Unit)," Range, Dishwasher, Refrigerator, Disposal, Stainless Steel Appliance(s)",,, 1," Assigned, Off Alley",,,,,, Patio,,, Condominium, Brick, Concrete Perimeter,, No
712,https://www.zillow.com/homedetails/5211-S-Kildare-Ave-Chicago-IL-60632/2083447353_zpid/,"549,000","5211 S Kildare Ave,"," Chicago, IL 60632",Multi Family,1913,,--, 10, 6, 6,,,,,,,,,,,,,,,," English,Unfinished",," Natural Gas, Forced Air, Steam",,,,, 2, Garage,, 2," 3,049 sqft",,,,,, Multi Family,,,, No
